#1
double FuelFlow(330,2) # Result 1|time [s] Case 1,Result 1|fuelflow [kg/s] Case 1
10816	0.221241525
10920	0.2211826
11024	0.221123705
11084.95008	0.221089203
11128	0.259309373
11232	0.251795836
11336	0.245972946
11389.00644	0.243536559
11440	0.220746673
11544	0.220680965
11648	0.220615294
11752	0.220549673
11856	0.220484102
11960	0.22041858
12064	0.220353108
12168	0.220287685
12272	0.220222311
12376	0.220156987
12480	0.220091712
12584	0.220026485
12688	0.219961308
12792	0.219896179
12896	0.219831099
13000	0.219766068
13104	0.219701086
13208	0.219636151
13312	0.219571265
13416	0.219506428
13520	0.219441638
13624	0.219376897
13728	0.219312204
13832	0.219247558
13936	0.219182961
14040	0.219118411
14144	0.219053909
14248	0.218989454
14352	0.218925047
14456	0.218860687
14560	0.218796375
14664	0.21873211
14768	0.218667892
14872	0.21860372
14976	0.218539596
15080	0.218475519
15184	0.218411488
15288	0.218347505
15392	0.218283567
15496	0.218219677
15600	0.218155832
15704	0.218092034
15808	0.218028283
15912	0.217964577
16016	0.217900917
16120	0.217837304
16224	0.217773736
16328	0.217710215
16432	0.217646739
16536	0.217583308
16640	0.217519923
16744	0.217456584
16848	0.21739329
16952	0.217330041
17056	0.217266838
17160	0.21720368
17264	0.217140566
17368	0.217077498
17472	0.217014475
17576	0.216951496
17680	0.216888563
17784	0.216825673
17888	0.216762829
17992	0.216700029
18096	0.216637273
18200	0.216574561
18304	0.216511894
18408	0.216449271
18512	0.216386692
18616	0.216324157
18720	0.216261666
18824	0.216199219
18928	0.216136815
19032	0.216074455
19136	0.216012139
19240	0.215949866
19344	0.215887637
19448	0.215825451
19552	0.215763308
19656	0.215701208
19760	0.215639151
19864	0.215577138
19968	0.215515167
20072	0.215453239
20176	0.215391354
20280	0.215329512
20384	0.215267712
20488	0.215205955
20592	0.21514424
20696	0.215082568
20800	0.215020938
20904	0.21495935
21008	0.214897804
21112	0.2148363
21216	0.214774839
21320	0.214713419
21424	0.214652041
21528	0.214590705
21632	0.21452941
21736	0.214468157
21840	0.214406946
21944	0.214345776
22048	0.214284647
22152	0.214223559
22256	0.214162513
22360	0.214101508
22464	0.214040544
22568	0.213979621
22672	0.213918739
22776	0.213857898
22880	0.213797097
22984	0.213736337
23088	0.213675618
23192	0.213614939
23296	0.213554301
23400	0.213493703
23504	0.213433145
23608	0.213372628
23712	0.21331215
23816	0.213251713
23920	0.213191316
24024	0.213130958
24128	0.213070641
24232	0.213010363
24336	0.212950125
24440	0.212889927
24544	0.212829768
24648	0.212769649
24752	0.212709569
24856	0.212649528
24960	0.212589527
25064	0.212529564
25168	0.212469641
25272	0.212409757
25376	0.212349912
25480	0.212290106
25584	0.212230338
25688	0.21217061
25792	0.21211092
25896	0.212051268
26000	0.211991655
26104	0.211932081
26208	0.211872545
26312	0.211813047
26416	0.211753588
26520	0.211694167
26624	0.211634783
26728	0.211575438
26832	0.211516131
26936	0.211456862
27040	0.21139763
27144	0.211338437
27248	0.211279281
27352	0.211220162
27456	0.211161081
27560	0.211102038
27664	0.211043032
27768	0.210984063
27872	0.210925131
27976	0.210866237
28080	0.21080738
28184	0.21074856
28288	0.210689777
28392	0.21063103
28496	0.210572321
28600	0.210513648
28704	0.210455012
28808	0.210396413
28912	0.21033785
29016	0.210279324
29120	0.210220834
29224	0.210162381
29328	0.210103964
29432	0.210045583
29536	0.209987238
29640	0.20992893
29744	0.209870657
29848	0.20981242
29952	0.20975422
30056	0.209696055
30160	0.209637925
30264	0.209579832
30368	0.209521774
30472	0.209463752
30576	0.209405765
30680	0.209347813
30784	0.209289897
30888	0.209232017
30992	0.209174171
31006.57152	0.209166069
31096	0.09863335
31200	0.106391264
31243.35968	0.110964024
31304	0.063527902
31408	0.058778608
31512	0.054156718
31616	0.049845366
31720	0.045654517
31824	0.041143875
31924.21858	0.036493081
31928	1.57E-17
32032	0
32100.05051	0
32136	0.141530175
32220.05051	0.141415021
32240	0.148698584
32344	0.153789742
32448	0.167889909
32478.06474	0
32536.59391	0
